,api,chart,cryptocompare,discontinued,id,name,name_alt,symbol,symbol_alt
3188,cryptocompare,False,PLG,False,PLG,pledgecamp,,plg,
3189,cryptocompare,False,VCN,False,VCN,vegannation,,vcn,
3190,cryptocompare,False,RAIZER,False,RAIZER,raizer,,raizer,
3191,cryptocompare,False,ORV,False,ORV,orvium,,orv,
3192,cryptocompare,False,SMAT,False,SMAT,smathium,,smat,
3193,cryptocompare,False,AQU,False,AQU,aquest,,aqu,
3194,cryptocompare,False,CXG,False,CXG,coinxes,,cxg,
3195,cryptocompare,False,CHFT,False,CHFT,crypto holding,,chft,
3196,cryptocompare,False,VOLLAR,False,VOLLAR,vollar,,vollar,
3197,cryptocompare,False,MONT,False,MONT,monarch token,,mont,
3198,cryptocompare,False,VNTY,False,VNTY,venoty,,vnty,
3199,cryptocompare,False,MAI,False,MAI,mindsync,,mai,
3200,cryptocompare,False,BTR,False,BTR,bither,,btr,
3201,cryptocompare,False,SSX,False,SSX,somesing,,ssx,
3202,cryptocompare,False,FFM,False,FFM,files.fm library,,ffm,
3203,cryptocompare,False,AFO,False,AFO,allforonebusiness,,afo,
3204,cryptocompare,False,ARCX,False,ARCX,arcadierx,,arcx,
3205,cryptocompare,False,YACHTCO,False,YACHTCO,yachtco,,yachtco,
3206,cryptocompare,False,ENCX,False,ENCX,encrybit,,encx,
3207,cryptocompare,False,TYM,False,TYM,tryvium,,tym,
3208,cryptocompare,False,NODIS,False,NODIS,nodis,,nodis,
3209,cryptocompare,False,XR,False,XR,gofind xr,,xr,
3210,cryptocompare,False,ALP,False,ALP,alphacon,,alp,
3211,cryptocompare,False,EMU,False,EMU,emusic,,emu,
3212,cryptocompare,False,ARS,False,ARS,artcoin,,ars,
3213,cryptocompare,False,AX,False,AX,alphax,,ax,
3214,cryptocompare,False,CWEX,False,CWEX,crypto wine exchange,,cwex,
3215,cryptocompare,False,GGC,False,GGC,gingr,,ggc,
3216,cryptocompare,False,AGT,False,AGT,agate,,agt,
3217,cryptocompare,False,IZA,False,IZA,inzura,,iza,
3218,cryptocompare,False,VOGOV,False,VOGOV,vogov,,vogov,
3219,cryptocompare,False,DIS,False,DIS,discoveryiot,,dis,
3220,cryptocompare,False,PHT,False,PHT,photon token,,pht,
3221,cryptocompare,False,WHN,False,WHN,windhan energy,,whn,
3222,cryptocompare,False,LIC,False,LIC,ligercoin,,lic,
3223,cryptocompare,False,LAC,False,LAC,love air coffee,,lac,
3224,cryptocompare,False,UGT,False,UGT,universal games token,,ugt,
3225,cryptocompare,False,BWL,False,BWL,bitwala token,,bwl,
3226,cryptocompare,False,WATT,False,WATT,workchain.io,,watt,
3227,cryptocompare,False,UVU,False,UVU,ccuniverse,,uvu,
3228,cryptocompare,False,TFF,False,TFF,thefaustflick,,tff,
3229,cryptocompare,False,ANY,False,ANY,anything app,,any,
3230,cryptocompare,False,SWI,False,SWI,swinca,,swi,
3231,cryptocompare,False,ELOC,False,ELOC,elocations,,eloc,
3232,cryptocompare,False,EDEXA,False,EDEXA,edexa security token,,edexa,
3233,cryptocompare,False,PPI,False,PPI,primpy,,ppi,
3234,cryptocompare,False,ORIGIN,False,ORIGIN,origin foundation,,origin,
3235,cryptocompare,False,GDR,False,GDR,guider.travel,,gdr,
3236,cryptocompare,False,UTPL,False,UTPL,utopialand,,utpl,
3237,cryptocompare,False,PCC,False,PCC,pcore,,pcc,
3238,cryptocompare,False,MBTX,False,MBTX,minedblock,,mbtx,
3239,cryptocompare,False,2GT,False,2GT,2gether,,2gt,
3240,cryptocompare,False,LMXC,False,LMXC,limonx,,lmxc,
3241,cryptocompare,False,GNTO,False,GNTO,goldenugget token,,gnto,
3242,cryptocompare,False,TC,False,TC,titan coin,,tc,
3243,cryptocompare,False,DXN,False,DXN,dexon,,dxn,
3244,cryptocompare,False,LWA,False,LWA,leap with alice,,lwa,
3245,cryptocompare,False,REDi,False,REDi,redi,,redi,
3246,cryptocompare,False,TCR,False,TCR,tecracoin,,tcr,
3247,cryptocompare,False,XAL,False,XAL,auxchips,,xal,
3248,cryptocompare,False,INET,False,INET,insure network,,inet,
3249,cryptocompare,False,RSF,False,RSF,royal sting,,rsf,
3250,cryptocompare,False,BSAFE,False,BSAFE,blocksafe,,bsafe,
3251,cryptocompare,False,HRD,False,HRD,hoard,,hrd,
3252,cryptocompare,False,BINC,False,BINC,bincoin,,binc,
3253,cryptocompare,False,GEC,False,GEC,geco.one,,gec,
3254,cryptocompare,False,NYCREC,False,NYCREC,nycrec,,nycrec,
3255,cryptocompare,False,CTLX,False,CTLX,cash telex,,ctlx,
3256,cryptocompare,False,MCC,False,MCC,mycreditchain,,mcc,
3257,cryptocompare,False,KICKS,False,KICKS,sessia,,kicks,
3258,cryptocompare,False,XGN,False,XGN,golden currency,,xgn,
3259,cryptocompare,False,RDT,False,RDT,reindeer,,rdt,
3260,cryptocompare,False,XPL,False,XPL,exclusive platform,,xpl,
3261,cryptocompare,False,HBRS,False,HBRS,hubrisone,,hbrs,
3262,cryptocompare,False,PRY,False,PRY,primary,,pry,
3263,cryptocompare,False,LEVL,False,LEVL,levolution,,levl,
3264,cryptocompare,False,IX,False,IX,x-block,,ix,
3265,cryptocompare,False,BYTS,False,BYTS,bytus,,byts,
3266,cryptocompare,False,GRT,False,GRT,gorecruit,,grt,
3267,cryptocompare,False,MYTV,False,MYTV,mytvchain,,mytv,
3268,cryptocompare,False,AML,False,AML,amanpuri,,aml,
3269,cryptocompare,False,B66,False,B66,block66,,b66,
3270,cryptocompare,False,DHC,False,DHC,dclinic,,dhc,
3271,cryptocompare,False,UGAS,False,UGAS,ultrain,,ugas,
3272,cryptocompare,False,PNP,False,PNP,logisticsx,,pnp,
3273,cryptocompare,False,BCNX,False,BCNX,bcnex,,bcnx,
3274,cryptocompare,False,SWG,False,SWG,swing,,swg,
3275,cryptocompare,False,EVED,False,EVED,evedo,,eved,
3276,cryptocompare,False,BZRX,False,BZRX,bzx,,bzrx,
3277,cryptocompare,False,YBK,False,YBK,yourblock,,ybk,
3278,cryptocompare,False,GIF,False,GIF,gift token,,gif,
3279,cryptocompare,False,2KEY,False,2KEY,2key,,2key,
3280,cryptocompare,False,STG,False,STG,stayge,,stg,
3281,cryptocompare,False,DEVX,False,DEVX,developeo,,devx,
3282,cryptocompare,False,TMB,False,TMB,teambrella,,tmb,
3283,cryptocompare,False,DAGO,False,DAGO,dago mining,,dago,
3284,cryptocompare,False,EMI,False,EMI,eiplatform,,emi,
3285,cryptocompare,False,TEMPO,False,TEMPO,tempo,,tempo,
3286,cryptocompare,False,PPR,False,PPR,papyrus,,ppr,
3287,cryptocompare,False,REW,False,REW,review.network,,rew,
3288,cryptocompare,False,STE,False,STE,streamex,,ste,
3289,cryptocompare,False,TPLAY,False,TPLAY,trueplay,,tplay,
3290,cryptocompare,False,GYM,False,GYM,gym rewards,,gym,
3291,cryptocompare,False,CRES,False,CRES,cresio,,cres,
3292,cryptocompare,False,AES,False,AES,artis aes evolution,,aes,
3293,cryptocompare,False,EUCX,False,EUCX,eucx,,eucx,
3294,cryptocompare,False,AIBK,False,AIBK,aib utility token,,aibk,
3295,cryptocompare,False,STONE,False,STONE,databloc,,stone,
3296,cryptocompare,False,VLM,False,VLM,volum,,vlm,
3297,cryptocompare,False,RFOX,False,RFOX,redfox labs,,rfox,
3298,cryptocompare,False,AGRO,False,AGRO,bit agro,,agro,
3299,cryptocompare,False,HCXP,False,HCXP,hcx pay,,hcxp,
3300,cryptocompare,False,GFCS,False,GFCS,global funeral care,,gfcs,
3301,cryptocompare,False,UBE,False,UBE,ubecoin,,ube,
3302,cryptocompare,False,SKP,False,SKP,skelpy,,skp,
3303,cryptocompare,False,ISG,False,ISG,isg,,isg,
3304,cryptocompare,False,BTNY,False,BTNY,bitney,,btny,
3305,cryptocompare,False,LOTES,False,LOTES,loteo,,lotes,
3306,cryptocompare,False,RVO,False,RVO,ahrvodeex,,rvo,
3307,cryptocompare,False,GTH,False,GTH,gath3r,,gth,
3308,cryptocompare,False,IRYO,False,IRYO,iryo,,iryo,
3309,cryptocompare,False,KBT,False,KBT,kartblock,,kbt,
3310,cryptocompare,False,ADUX,False,ADUX,adult x token,,adux,
3311,cryptocompare,False,ZEROB,False,ZEROB,zerobank,,zerob,
3312,cryptocompare,False,SHER,False,SHER,shercoin,,sher,
3313,cryptocompare,False,QCO,False,QCO,qravity,,qco,
3314,cryptocompare,False,WHY,False,WHY,whisky token,,why,
3315,cryptocompare,False,AFCT,False,AFCT,allforcrypto,,afct,
3316,cryptocompare,False,BUY,False,BUY,buying.com,,buy,
3317,cryptocompare,False,AAS,False,AAS,aassio,,aas,
3318,cryptocompare,False,IPUX,False,IPUX,ipux,,ipux,
3319,cryptocompare,False,FBB,False,FBB,filmbusinessbuster,,fbb,
3320,cryptocompare,False,DBTN,False,DBTN,universa native token,,dbtn,
3321,cryptocompare,False,WBX,False,WBX,winbix,,wbx,
3322,cryptocompare,False,CMA,False,CMA,crypto market ads,,cma,
3323,cryptocompare,False,BDLR,False,BDLR,govearn,,bdlr,
3324,cryptocompare,False,SST,False,SST,allsesame,,sst,
3325,cryptocompare,False,YANU,False,YANU,yanu,,yanu,
3326,cryptocompare,False,XCB,False,XCB,crypto birds,,xcb,
3327,cryptocompare,False,WMD,False,WMD,windmine,,wmd,
3328,cryptocompare,False,TOYKEN,False,TOYKEN,toyken,,toyken,
3329,cryptocompare,False,GEX,False,GEX,gexan,,gex,
3330,cryptocompare,False,TMN,False,TMN,translateme,,tmn,
3331,cryptocompare,False,ASST,False,ASST,assetstream,,asst,
3332,cryptocompare,False,IFX,False,IFX,ideafex,,ifx,
3333,cryptocompare,False,MART,False,MART,monart,,mart,
3334,cryptocompare,False,DAPPT,False,DAPPT,dapp token,,dappt,
3335,cryptocompare,False,LNX,False,LNX,lunox token,,lnx,
3336,cryptocompare,False,MAR,False,MAR,martian network,,mar,
3337,cryptocompare,False,ULED,False,ULED,ledder,,uled,
3338,cryptocompare,False,KOZ,False,KOZ,kozjin,,koz,
3339,cryptocompare,False,ZOPT,False,ZOPT,zoptax,,zopt,
3340,cryptocompare,False,FILM,False,FILM,filmpass,,film,
3341,cryptocompare,False,LUT,False,LUT,cinemadrom,,lut,
3342,cryptocompare,False,GRAYLL,False,GRAYLL,grayll,,grayll,
3343,cryptocompare,False,WXT,False,WXT,wirex token,,wxt,
3344,cryptocompare,False,BEST,False,BEST,best,,best,
3345,cryptocompare,False,GAMB,False,GAMB,gamb,,gamb,
3346,cryptocompare,False,FRECNX,False,FRECNX,freldocoinx,,frecnx,
3347,cryptocompare,False,BKN,False,BKN,blockstate,,bkn,
3348,cryptocompare,False,GESE,False,GESE,gese,,gese,
3349,cryptocompare,False,MIG,False,MIG,migranet,,mig,
3350,cryptocompare,False,CSP,False,CSP,caspian,,csp,
3351,cryptocompare,False,ZUC,False,ZUC,zeux,,zuc,
3352,cryptocompare,False,GAIN,False,GAIN,gainfy,,gain,
3353,cryptocompare,False,TFL,False,TFL,true flip lottery,,tfl,
3354,cryptocompare,False,SONT,False,SONT,sonata.ai,,sont,
3355,cryptocompare,False,AHT,False,AHT,ahoolee,,aht,
3356,cryptocompare,False,ATB,False,ATB,atb coin,,atb,
3357,cryptocompare,False,CMP,False,CMP,compcoin,,cmp,
3358,cryptocompare,False,T4M,False,T4M,tap4.menu,,t4m,
3359,cryptocompare,False,RVT,False,RVT,rivetz,,rvt,
3360,cryptocompare,False,PARQ,False,PARQ,parq,,parq,
3361,cryptocompare,False,8BT,False,8BT,8 circuit studios,,8bt,
3362,cryptocompare,False,ZEON,False,ZEON,zeon network,,zeon,
3363,cryptocompare,False,ACT,False,ACT,act,,act,
3364,cryptocompare,False,PQT,False,PQT,paquarium,,pqt,
3365,cryptocompare,False,WTT,False,WTT,giga watt,,wtt,
3366,cryptocompare,False,TJA,False,TJA,tapjets,,tja,
3367,cryptocompare,False,COR,False,COR,corion,,cor,
3368,cryptocompare,False,XOS,False,XOS,excalibur os,,xos,
3369,cryptocompare,False,DIO,False,DIO,decimated,,dio,
3370,cryptocompare,False,WINT,False,WINT,wintoken,,wint,
3371,cryptocompare,False,WIN,False,WIN,wink,,win,
3372,cryptocompare,False,GNC,False,GNC,greencoin,,gnc,
3373,cryptocompare,False,OROC,False,OROC,orocrypt,,oroc,
3374,cryptocompare,False,MBI,False,MBI,monster byte inc,,mbi,
3375,cryptocompare,False,DDF,False,DDF,digital developers fund,,ddf,
3376,cryptocompare,False,DIM,False,DIM,dimcoin,,dim,
3377,cryptocompare,False,LA,False,LA,latoken,,la,
3378,cryptocompare,False,STU,False,STU,bitjob,,stu,
3379,cryptocompare,False,GUNS,False,GUNS,geofunders,,guns,
3380,cryptocompare,False,IFT,False,IFT,investfeed,,ift,
3381,cryptocompare,False,PRO,False,PRO,propy,,pro,
3382,cryptocompare,False,SYC,False,SYC,synchrocoin,,syc,
3383,cryptocompare,False,IND,False,IND,indorse,,ind,
3384,cryptocompare,False,NDC,False,NDC,neverdie,,ndc,
3385,cryptocompare,False,DMT,False,DMT,dmarket,,dmt,
3386,cryptocompare,False,ADST,False,ADST,adshares,,adst,
3387,cryptocompare,False,RCC,False,RCC,reality clash,,rcc,
3388,cryptocompare,False,SNK,False,SNK,sosnovkino,,snk,
3389,cryptocompare,False,OPT,False,OPT,opus,,opt,
3390,cryptocompare,False,ZNT,False,ZNT,openzen,,znt,
3391,cryptocompare,False,BITSD,False,BITSD,bits digit,,bitsd,
3392,cryptocompare,False,REAL,False,REAL,real,,real,
3393,cryptocompare,False,DFBT,False,DFBT,dentalfix,,dfbt,
3394,cryptocompare,False,EQ,False,EQ,equi,,eq,
3395,cryptocompare,False,VIB,False,VIB,viberate,,vib,
3396,cryptocompare,False,CCH,False,CCH,coinchase,,cch,
3397,cryptocompare,False,ITU,False,ITU,itrue,,itu,
3398,cryptocompare,False,GBA,False,GBA,geeba,,gba,
3399,cryptocompare,False,GEP,False,GEP,gaia,,gep,
3400,cryptocompare,False,CLDX,False,CLDX,cloverdex,,cldx,
3401,cryptocompare,False,APOD,False,APOD,airpod,,apod,
3402,cryptocompare,False,NRM,False,NRM,neuromachine,,nrm,
3403,cryptocompare,False,HVE,False,HVE,uhive,,hve,
3404,cryptocompare,False,CSNO,False,CSNO,bitdice,,csno,
3405,cryptocompare,False,SDAO,False,SDAO,solar dao,,sdao,
3406,cryptocompare,False,QVT,False,QVT,qvolta,,qvt,
3407,cryptocompare,False,TIE,False,TIE,ties network,,tie,
3408,cryptocompare,False,ALCE,False,ALCE,alcedo,,alce,
3409,cryptocompare,False,MNY,False,MNY,monkey,,mny,
3410,cryptocompare,False,CCC,False,CCC,cccoin,,ccc,
3411,cryptocompare,False,UMC,False,UMC,umbrella coin,,umc,
3412,cryptocompare,False,FIL,False,FIL,filecoin,,fil,
3413,cryptocompare,False,OCL,False,OCL,oceanlab,,ocl,
3414,cryptocompare,False,BNC,False,BNC,benjacoin,,bnc,
3415,cryptocompare,False,FFCT,False,FFCT,fortfc,,ffct,
3416,cryptocompare,False,TOM,False,TOM,tomahawkcoin,,tom,
3417,cryptocompare,False,SMNX,False,SMNX,smnx,,smnx,
3418,cryptocompare,False,DLT,False,DLT,agrello delta,,dlt,
3419,cryptocompare,False,MRV,False,MRV,macroverse,,mrv,
3420,cryptocompare,False,SUB,False,SUB,substratum network,,sub,
3421,cryptocompare,False,PGL,False,PGL,prospectors,,pgl,
3422,cryptocompare,False,VENUS,False,VENUS,venusenergy,,venus,
3423,cryptocompare,False,CR,False,CR,cryptoriyal,,cr,
3424,cryptocompare,False,DRF,False,DRF,drife,,drf,
3425,cryptocompare,False,WU,False,WU,wulet,,wu,
3426,cryptocompare,False,LVN,False,LVN,livenpay,,lvn,
3427,cryptocompare,False,KLK,False,KLK,klickzie,,klk,
3428,cryptocompare,False,AUN,False,AUN,authoreon,,aun,
3429,cryptocompare,False,DTCT,False,DTCT,detectortoken,,dtct,
3430,cryptocompare,False,IMP,False,IMP,coinimp,,imp,
3431,cryptocompare,False,CWT,False,CWT,coinware,,cwt,
3432,cryptocompare,False,CP,False,CP,cryptoprofile,,cp,
3433,cryptocompare,False,EMANATE,False,EMANATE,emanate,,emanate,
3434,cryptocompare,False,PVP,False,PVP,pvpchain,,pvp,
3435,cryptocompare,False,APZ,False,APZ,alprockz,,apz,
3436,cryptocompare,False,CCOIN,False,CCOIN,creditcoin,,ccoin,
3437,cryptocompare,False,VRD,False,VRD,veredictum,,vrd,
3438,cryptocompare,False,SIFT,False,SIFT,smart investment fund token,,sift,
3439,cryptocompare,False,XRM,False,XRM,aerum,,xrm,
3440,cryptocompare,False,IWT,False,IWT,iwtoken,,iwt,
3441,cryptocompare,False,JDC,False,JDC,justdatingsite,,jdc,
3442,cryptocompare,False,ITT,False,ITT,intelligent trading,,itt,
3443,cryptocompare,False,COGS,False,COGS,cogmento,,cogs,
3444,cryptocompare,False,ICOS,False,ICOS,icobox,,icos,
3445,cryptocompare,False,MEDI,False,MEDI,medibond,,medi,
3446,cryptocompare,False,HGT,False,HGT,hello gold,,hgt,
3447,cryptocompare,False,LTA,False,LTA,litra,,lta,
3448,cryptocompare,False,NIMFA,False,NIMFA,nimfamoney,,nimfa,
3449,cryptocompare,False,SCOR,False,SCOR,scorista,,scor,
3450,cryptocompare,False,KEX,False,KEX,kexcoin,,kex,
3451,cryptocompare,False,COB,False,COB,cobinhood,,cob,
3452,cryptocompare,False,ATL,False,ATL,atlant,,atl,
3453,cryptocompare,False,LAT,False,LAT,latium,,lat,
3454,cryptocompare,False,HDG,False,HDG,hedge token,,hdg,
3455,cryptocompare,False,SQP,False,SQP,sqpay,,sqp,
3456,cryptocompare,False,AMB,False,AMB,ambrosus,,amb,
3457,cryptocompare,False,MNTP,False,MNTP,goldmint,,mntp,
3458,cryptocompare,False,ALTOCAR,False,ALTOCAR,altocar,,altocar,
3459,cryptocompare,False,BOU,False,BOU,boulle,,bou,
3460,cryptocompare,False,OXY,False,OXY,oxycoin,,oxy,
3461,cryptocompare,False,AMT,False,AMT,acumen,,amt,
3462,cryptocompare,False,EMT,False,EMT,easymine,,emt,
3463,cryptocompare,False,GXC,False,GXC,gx coin,,gxc,
3464,cryptocompare,False,HBT,False,HBT,hubii network,,hbt,
3465,cryptocompare,False,AVA,False,AVA,avalon,,ava,
3466,cryptocompare,False,Z2,False,Z2,z2 coin,,z2,
3467,cryptocompare,False,CRTM,False,CRTM,cryptum,,crtm,
3468,cryptocompare,False,MTX,False,MTX,matryx,,mtx,
3469,cryptocompare,False,PRIX,False,PRIX,privatix,,prix,
3470,cryptocompare,False,CTX,False,CTX,cartaxi,,ctx,
3471,cryptocompare,False,ENJ,False,ENJ,enjin coin,,enj,
3472,cryptocompare,False,CNX,False,CNX,cryptonex,,cnx,
3473,cryptocompare,False,DRC,False,DRC,dropcoin,,drc,
3474,cryptocompare,False,FUEL,False,FUEL,etherparty,,fuel,
3475,cryptocompare,False,ACE,False,ACE,tokenstars,,ace,
3476,cryptocompare,False,WRC,False,WRC,worldcore,,wrc,
3477,cryptocompare,False,UCASH,False,UCASH,u.cash,,ucash,
3478,cryptocompare,False,CCT,False,CCT,crystal clear token ,,cct,
3479,cryptocompare,False,WSH,False,WSH,wish finance,,wsh,
3480,cryptocompare,False,ABC,False,ABC,ab-chain,,abc,
3481,cryptocompare,False,PRP,False,PRP,papyrus,,prp,
3482,cryptocompare,False,3DES,False,3DES,3des,,3des,
3483,cryptocompare,False,PYN,False,PYN,paycentos,,pyn,
3484,cryptocompare,False,KAPU,False,KAPU,kapu,,kapu,
3485,cryptocompare,False,RCN,False,RCN,ripio,,rcn,
3486,cryptocompare,False,NRN,False,NRN,doc.ai neuron,,nrn,
3487,cryptocompare,False,EVC,False,EVC,eventchain,,evc,
3488,cryptocompare,False,WIZ,False,WIZ,crowdwiz,,wiz,
3489,cryptocompare,False,EDO,False,EDO,eidoo,,edo,
3490,cryptocompare,False,ATKN,False,ATKN,a-token,,atkn,
3491,cryptocompare,False,H2O,False,H2O,hydrominer,,h2o,
3492,cryptocompare,False,TKT,False,TKT,crypto tickets,,tkt,
3493,cryptocompare,False,RHEA,False,RHEA,rhea,,rhea,
3494,cryptocompare,False,ART,False,ART,maecenas,,art,
3495,cryptocompare,False,DRT,False,DRT,domraider,,drt,
3496,cryptocompare,False,MTN,False,MTN,tracknettoken,,mtn,
3497,cryptocompare,False,PLM,False,PLM,algo.land,,plm,
3498,cryptocompare,False,SND,False,SND,sandcoin,,snd,
3499,cryptocompare,False,EZM,False,EZM,ezmarket,,ezm,
3500,cryptocompare,False,MTK,False,MTK,moya token,,mtk,
3501,cryptocompare,False,CAS,False,CAS,cashaa,,cas,
3502,cryptocompare,False,MAT,False,MAT,miniapps,,mat,
3503,cryptocompare,False,GJC,False,GJC,global jobcoin,,gjc,
3504,cryptocompare,False,WAND,False,WAND,wandx,,wand,
3505,cryptocompare,False,ROCK2,False,ROCK2,ice rock mining,,rock2,
3506,cryptocompare,False,GRFT,False,GRFT,graft blockchain,,grft,
3507,cryptocompare,False,CZC,False,CZC,crazy coin,,czc,
3508,cryptocompare,False,GUESS,False,GUESS,peerguess,,guess,
3509,cryptocompare,False,CAN,False,CAN,canyacoin,,can,
3510,cryptocompare,False,HIX,False,HIX,helix orange,,hix,
3511,cryptocompare,False,CBUK,False,CBUK,curveblock,,cbuk,
3512,cryptocompare,False,ERT,False,ERT,esports.com,,ert,
3513,cryptocompare,False,TRIP,False,TRIP,trippki,,trip,
3514,cryptocompare,False,MBT,False,MBT,multibot,,mbt,
3515,cryptocompare,False,JVY,False,JVY,javvy,,jvy,
3516,cryptocompare,False,ROK,False,ROK,rockchain,,rok,
3517,cryptocompare,False,XRED,False,XRED,x real estate development,,xred,
3518,cryptocompare,False,HXT,False,HXT,hextracoin,,hxt,
3519,cryptocompare,False,VRP,False,VRP,prosense.tv,,vrp,
3520,cryptocompare,False,ILCT,False,ILCT,ilcoin token,,ilct,
3521,cryptocompare,False,DXG,False,DXG,dexage,,dxg,
3522,cryptocompare,False,XCZ,False,XCZ,xcoynz,,xcz,
3523,cryptocompare,False,EXTP,False,EXTP,tradeplace,,extp,
3524,cryptocompare,False,SBA,False,SBA,simplybrand,,sba,
3525,cryptocompare,False,BWT2,False,BWT2,bitwin 2.0,,bwt2,
3526,cryptocompare,False,C20,False,C20,crypto20,,c20,
3527,cryptocompare,False,CLOUT,False,CLOUT,clout,,clout,
3528,cryptocompare,False,MNZ,False,MNZ,monaize,,mnz,
3529,cryptocompare,False,PKT,False,PKT,playkey,,pkt,
3530,cryptocompare,False,ECHT,False,ECHT,e-chat,,echt,
3531,cryptocompare,False,BITCM,False,BITCM,bitcomo,,bitcm,
3532,cryptocompare,False,CPAY,False,CPAY,cryptopay,,cpay,
3533,cryptocompare,False,SOMA,False,SOMA,soma,,soma,
3534,cryptocompare,False,FLLW,False,FLLW,follow coin,,fllw,
3535,cryptocompare,False,WYR,False,WYR,wyrify,,wyr,
3536,cryptocompare,False,VZT,False,VZT,vezt,,vzt,
3537,cryptocompare,False,DRGN,False,DRGN,dragonchain,,drgn,
3538,cryptocompare,False,ODMC,False,ODMC,odmcoin,,odmc,
3539,cryptocompare,False,AVE,False,AVE,avesta,,ave,
3540,cryptocompare,False,SNcoin,False,SNcoin,scientificcoin,,sncoin,
3541,cryptocompare,False,LOAN,False,LOAN,lendoit,,loan,
3542,cryptocompare,False,JCR,False,JCR,jincor,,jcr,
3543,cryptocompare,False,XSB,False,XSB,extreme sportsbook,,xsb,
3544,cryptocompare,False,ATFS,False,ATFS,atfs project,,atfs,
3545,cryptocompare,False,NEU,False,NEU,neumark,,neu,
3546,cryptocompare,False,GES,False,GES,galaxy esolutions,,ges,
3547,cryptocompare,False,NSP,False,NSP,nomad.space,,nsp,
3548,cryptocompare,False,USAT,False,USAT,usat,,usat,
3549,cryptocompare,False,PLC,False,PLC,pluscoin,,plc,
3550,cryptocompare,False,CJT,False,CJT,connectjob token,,cjt,
3551,cryptocompare,False,EVN,False,EVN,envion,,evn,
3552,cryptocompare,False,COIN,False,COIN,coin,,coin,
3553,cryptocompare,False,ROCK,False,ROCK,rocketcoin,,rock,
3554,cryptocompare,False,EXY,False,EXY,experty,,exy,
3555,cryptocompare,False,SCRM,False,SCRM,scorum,,scrm,
3556,cryptocompare,False,DBR,False,DBR,düber,,dbr,
3557,cryptocompare,False,GUAR,False,GUAR,guarium,,guar,
3558,cryptocompare,False,STAC,False,STAC,stac,,stac,
3559,cryptocompare,False,JNT,False,JNT,jibrel network token,,jnt,
3560,cryptocompare,False,LOCI,False,LOCI,locicoin,,loci,
3561,cryptocompare,False,DEB,False,DEB,debitum token,,deb,
3562,cryptocompare,False,ABYSS,False,ABYSS,the abyss,,abyss,
3563,cryptocompare,False,GEA,False,GEA,goldea,,gea,
3564,cryptocompare,False,FNTB,False,FNTB,fintab,,fntb,
3565,cryptocompare,False,RAYS,False,RAYS,rays network,,rays,
3566,cryptocompare,False,NEXXO,False,NEXXO,nexxo,,nexxo,
3567,cryptocompare,False,CAID,False,CAID,clearaid,,caid,
3568,cryptocompare,False,NGC,False,NGC,nagacoin,,ngc,
3569,cryptocompare,False,MTRC,False,MTRC,modultrade,,mtrc,
3570,cryptocompare,False,PYP,False,PYP,paypro,,pyp,
3571,cryptocompare,False,VLR,False,VLR,valorem,,vlr,
3572,cryptocompare,False,CWX,False,CWX,crypto-x,,cwx,
3573,cryptocompare,False,KRO,False,KRO,betoken,,kro,
3574,cryptocompare,False,AMOS,False,AMOS,amos,,amos,
3575,cryptocompare,False,GENE,False,GENE,parkgene,,gene,
3576,cryptocompare,False,XTRA,False,XTRA,extracredit,,xtra,
3577,cryptocompare,False,DNN,False,DNN,dnn token,,dnn,
3578,cryptocompare,False,LWF,False,LWF,local world forwarders,,lwf,
3579,cryptocompare,False,GX,False,GX,gamex,,gx,
3580,cryptocompare,False,MFG,False,MFG,syncfab,,mfg,
3581,cryptocompare,False,ONL,False,ONL,on.live,,onl,
3582,cryptocompare,False,ET4,False,ET4,eticket4,,et4,
3583,cryptocompare,False,EBC,False,EBC,ebcoin,,ebc,
3584,cryptocompare,False,VESTA,False,VESTA,vestarin,,vesta,
3585,cryptocompare,False,CPY,False,CPY,copytrack,,cpy,
3586,cryptocompare,False,SFU,False,SFU,saifu,,sfu,
3587,cryptocompare,False,MLT,False,MLT,multigames,,mlt,
3588,cryptocompare,False,IMVR,False,IMVR,immvrse,,imvr,
3589,cryptocompare,False,DTX,False,DTX,databroker dao,,dtx,
3590,cryptocompare,False,MCU,False,MCU,medichain,,mcu,
3591,cryptocompare,False,SGN,False,SGN,signals network,,sgn,
3592,cryptocompare,False,JOYT,False,JOYT,joytoken,,joyt,
3593,cryptocompare,False,SPEND,False,SPEND,spend,,spend,
3594,cryptocompare,False,VRX Token,False,VRX Token,viarium,,vrx token,
3595,cryptocompare,False,SUT,False,SUT,suapp,,sut,
3596,cryptocompare,False,NZO,False,NZO,nonzero,,nzo,
3597,cryptocompare,False,HART,False,HART,hara,,hart,
3598,cryptocompare,False,TRAVEL,False,TRAVEL,travelvee,,travel,
3599,cryptocompare,False,TASH,False,TASH,smart trip platform,,tash,
3600,cryptocompare,False,FTR,False,FTR,factr,,ftr,
3601,cryptocompare,False,NUT,False,NUT,native utility token,,nut,
3602,cryptocompare,False,WT,False,WT,wetoken,,wt,
3603,cryptocompare,False,HGS,False,HGS,hashgains,,hgs,
3604,cryptocompare,False,CUZ,False,CUZ,cool cousin,,cuz,
3605,cryptocompare,False,GMR,False,GMR,gimmer,,gmr,
3606,cryptocompare,False,GBE,False,GBE,godbex,,gbe,
3607,cryptocompare,False,EQUI,False,EQUI,equi token,,equi,
